latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
50.1485,23.2121,306.5,1.3,1.1,2013-04-16,1142,Aqua,MODIS,58,6.2,294.2,7.4,D,0
50.4605,22.2339,312.5,1.2,1.1,2013-04-16,1142,Aqua,MODIS,70,6.2,295.2,11.3,D,0
50.6082,19.1711,313.7,1,1,2013-04-16,1142,Aqua,MODIS,73,6.2,297.1,7.4,D,0
50.922,19.0975,313.6,1,1,2013-04-16,1142,Aqua,MODIS,73,6.2,295.2,9.5,D,0
51.0424,16.88,306.2,1,1,2013-04-16,1142,Aqua,MODIS,49,6.2,283.4,8.7,D,0
50.3038,19.4544,312.2,1,1,2013-04-16,1142,Aqua,MODIS,60,6.2,297.6,8.2,D,0
50.4623,22.2503,325.3,1.2,1.1,2013-04-16,1142,Aqua,MODIS,83,6.2,294.8,25.8,D,0
50.978,19.167,310.6,1,1,2013-04-16,1142,Aqua,MODIS,69,6.2,296.3,7.3,D,0
50.0606,22.0216,308.8,1.1,1.1,2013-04-16,1142,Aqua,MODIS,62,6.2,297.6,5.2,D,0
50.4159,18.1465,311.3,1,1,2013-04-16,1142,Aqua,MODIS,62,6.2,295.8,7.8,D,0
50.7793,17.4095,307,1,1,2013-04-16,1142,Aqua,MODIS,65,6.2,285.4,8.1,D,0
50.5994,19.1741,316.6,1,1,2013-04-16,1142,Aqua,MODIS,76,6.2,297.5,10,D,0
54.3703,21.3123,303,1.2,1.1,2013-04-16,1143,Aqua,MODIS,39,6.2,290.7,5.5,D,0
54.2554,19.3707,306.5,1.1,1,2013-04-16,1143,Aqua,MODIS,39,6.2,287.1,7.8,D,0
54.3894,20.5303,307,1.1,1.1,2013-04-16,1143,Aqua,MODIS,64,6.2,290.1,8.4,D,0
54.3508,21.3183,306.1,1.2,1.1,2013-04-16,1143,Aqua,MODIS,63,6.2,290.8,7.6,D,0
54.3684,21.2939,302.8,1.2,1.1,2013-04-16,1143,Aqua,MODIS,37,6.2,290.3,5.3,D,0
50.8573,20.7775,314.4,1,1,2013-04-18,0943,Terra,MODIS,74,6.2,295.3,9.8,D,0
53.6032,14.5617,301.7,1.7,1.3,2013-04-18,0943,Terra,MODIS,0,6.2,278.9,9.6,D,0
54.3851,20.8424,301.3,1.1,1,2013-04-18,0943,Terra,MODIS,46,6.2,284.3,3.5,D,0
51.1378,23.4177,304.5,1,1,2013-04-18,0943,Terra,MODIS,49,6.2,291.8,3.6,D,0
50.8553,20.7916,313.2,1,1,2013-04-18,0943,Terra,MODIS,73,6.2,295.3,8.9,D,0
54.3657,21.4874,302.4,1,1,2013-04-18,0943,Terra,MODIS,52,6.2,275.4,6.6,D,0
50.754,20.6559,307.5,1,1,2013-04-18,0944,Terra,MODIS,43,6.2,293,4.6,D,0
49.7194,21.7587,311.6,1,1,2013-04-18,0944,Terra,MODIS,65,6.2,296.3,6.2,D,0
50.4137,18.1508,305.8,1.1,1.1,2013-04-18,0944,Terra,MODIS,53,6.2,287.2,5.8,D,0
49.5404,22.1914,315.8,1,1,2013-04-18,0944,Terra,MODIS,71,6.2,299.2,9.7,D,0
50.1594,19.3739,310,1,1,2013-04-18,0944,Terra,MODIS,52,6.2,294.6,5.5,D,0
50.1575,19.3883,310.7,1,1,2013-04-18,0944,Terra,MODIS,53,6.2,294.8,5.6,D,0
49.9643,19.7959,313.2,1,1,2013-04-18,0944,Terra,MODIS,68,6.2,301,5.8,D,0
50.0735,20.0858,319.3,1,1,2013-04-18,0944,Terra,MODIS,71,6.2,301.7,10.8,D,0
50.5422,17.2204,304,1.2,1.1,2013-04-18,0944,Terra,MODIS,56,6.2,286.4,5.2,D,0
49.7283,21.2682,308.7,1,1,2013-04-18,0944,Terra,MODIS,57,6.2,296.1,4.6,D,0
50.3877,19.1081,307.1,1.1,1,2013-04-18,0944,Terra,MODIS,57,6.2,289.6,4.9,D,0
50.3871,19.2605,308.3,1.1,1,2013-04-18,0944,Terra,MODIS,49,6.2,289.5,6.8,D,0
50.389,19.2458,319.2,1.1,1,2013-04-18,0944,Terra,MODIS,76,6.2,288.8,16.8,D,0
51.084,17.2663,305.7,1.2,1.1,2013-04-18,1130,Aqua,MODIS,60,6.2,283.7,5.6,D,0
50.7583,19.0356,331.6,1.1,1,2013-04-18,1130,Aqua,MODIS,87,6.2,287.6,32.4,D,0
50.7479,19.014,304.1,1.1,1,2013-04-18,1130,Aqua,MODIS,42,6.2,285.7,4.4,D,0
50.7503,19.0285,338,1.1,1,2013-04-18,1130,Aqua,MODIS,91,6.2,288.2,41.8,D,0
50.7527,19.0431,305.5,1.1,1,2013-04-18,1130,Aqua,MODIS,55,6.2,287.7,4.5,D,0
49.8871,19.761,314.7,1,1,2013-04-18,1130,Aqua,MODIS,68,6.2,300,7.4,D,0
51.3053,17.145,301.2,1.2,1.1,2013-04-18,1130,Aqua,MODIS,45,6.2,279.3,4.1,D,0
51.3024,17.129,301.5,1.2,1.1,2013-04-18,1130,Aqua,MODIS,47,6.2,280.6,4.6,D,0
51.2631,20.6953,302.1,1,1,2013-04-18,1130,Aqua,MODIS,45,6.2,274.4,6.1,D,0
50.6708,23.7406,308.6,1.1,1,2013-04-18,1130,Aqua,MODIS,60,6.2,295.1,6.5,D,0
50.6689,23.7259,325.6,1.1,1,2013-04-18,1130,Aqua,MODIS,82,6.2,295.9,22.9,D,0
50.375,18.9855,350.7,1.1,1,2013-04-18,1130,Aqua,MODIS,96,6.2,288,67.6,D,0
50.3674,18.9784,330.4,1.1,1,2013-04-18,1130,Aqua,MODIS,86,6.2,284.7,28.9,D,0
52.1026,20.7052,303.9,1,1,2013-04-18,1130,Aqua,MODIS,57,6.2,276.7,6.5,D,0
50.3892,19.1097,313.1,1.1,1,2013-04-18,1130,Aqua,MODIS,70,6.2,291.4,8.4,D,0
50.3699,18.993,359.6,1.1,1,2013-04-18,1130,Aqua,MODIS,99,6.2,287.9,90.3,D,0
50.3946,19.1022,312.6,1.1,1,2013-04-18,1130,Aqua,MODIS,70,6.2,291.2,8.3,D,0
50.3774,19.0001,315.5,1.1,1,2013-04-18,1130,Aqua,MODIS,74,6.2,286.3,12.1,D,0
50.7558,19.0211,334.3,1.1,1,2013-04-18,1130,Aqua,MODIS,89,6.2,288.2,36.8,D,0
54.3833,20.74,303,1,1,2013-04-18,1131,Aqua,MODIS,54,6.2,280.7,4.9,D,0
54.3613,21.4749,308.6,1,1,2013-04-18,1131,Aqua,MODIS,67,6.2,272.6,10.5,D,0
54.3593,21.4593,307.5,1,1,2013-04-18,1131,Aqua,MODIS,65,6.2,272.2,9.8,D,0
54.2907,20.0735,305,1,1,2013-04-18,1131,Aqua,MODIS,60,6.2,284,5.5,D,0
50.7149,23.276,313.9,2.6,1.5,2013-04-19,1035,Aqua,MODIS,71,6.2,298,30.8,D,0
51.6851,15.9741,302.6,1,1,2013-04-20,2042,Terra,MODIS,50,6.2,274.2,9.6,N,2
54.3811,21.1636,316.1,1.3,1.1,2013-04-21,1013,Terra,MODIS,76,6.2,289.3,20.3,D,0
54.3643,21.875,303.8,1.4,1.2,2013-04-21,1013,Terra,MODIS,55,6.2,287.1,9,D,0
54.3636,21.9861,307.2,1.4,1.2,2013-04-21,1013,Terra,MODIS,65,6.2,287.3,12.6,D,0
54.3803,21.0592,310.8,1.3,1.1,2013-04-21,1013,Terra,MODIS,70,6.2,288.1,14.6,D,0
54.3766,21.0778,328.5,1.3,1.1,2013-04-21,1013,Terra,MODIS,86,6.2,289.2,38.6,D,0
54.4066,20.5402,316.6,1.2,1.1,2013-04-21,1013,Terra,MODIS,77,6.2,288.7,19.4,D,0
54.4032,20.5582,302.6,1.2,1.1,2013-04-21,1013,Terra,MODIS,53,6.2,288.2,6.2,D,0
51.9583,21.3172,321.2,1.5,1.2,2013-04-21,1014,Terra,MODIS,76,6.2,293.2,31.4,D,0
51.1691,23.0504,312.5,1.9,1.3,2013-04-21,1014,Terra,MODIS,73,6.2,291.6,25.1,D,0
51.1804,23.057,305.5,1.9,1.3,2013-04-21,1014,Terra,MODIS,46,6.2,291.9,12.5,D,0
51.178,16.1247,302.7,1,1,2013-04-21,1014,Terra,MODIS,40,6.2,284.4,4.4,D,0
51.6443,15.6805,304.5,1,1,2013-04-21,1014,Terra,MODIS,59,6.2,284.1,6.3,D,0
51.1804,16.1101,303.2,1,1,2013-04-21,1014,Terra,MODIS,33,6.2,285.6,5.1,D,0
51.689,15.9825,311.1,1,1,2013-04-21,1014,Terra,MODIS,67,6.2,290.1,9.7,D,2
50.7647,16.2372,334.2,1.1,1,2013-04-21,1014,Terra,MODIS,89,6.2,284.6,37.3,D,0
54.3764,21.0608,308.6,3.3,1.7,2013-04-21,1024,Aqua,MODIS,67,6.2,286.4,51,D,0
54.3728,21.0555,309.1,3.3,1.7,2013-04-21,1024,Aqua,MODIS,68,6.2,286.4,53.4,D,0
54.2332,22.0145,300.4,3,1.7,2013-04-21,1024,Aqua,MODIS,36,6.2,287.5,22.9,D,0
50.569,21.6532,305.9,1.7,1.3,2013-04-21,1200,Aqua,MODIS,39,6.2,294.8,7.5,D,0
50.7847,23.0984,307.3,2.1,1.4,2013-04-21,1200,Aqua,MODIS,60,6.2,292.8,15.5,D,0
50.59,19.1321,308.7,1.3,1.1,2013-04-21,1200,Aqua,MODIS,67,6.2,292.2,8.8,D,0
50.5918,19.1509,307.4,1.3,1.1,2013-04-21,1200,Aqua,MODIS,65,6.2,293.2,7.2,D,0
50.3324,19.288,309.7,1.3,1.1,2013-04-21,1200,Aqua,MODIS,62,6.2,296.5,8.7,D,2
50.7881,23.1199,306.2,2.1,1.4,2013-04-21,1200,Aqua,MODIS,50,6.2,293.1,11.6,D,0
50.3896,18.9466,308.6,1.3,1.1,2013-04-21,1200,Aqua,MODIS,67,6.2,291.5,9.4,D,0
54.346,21.6151,306.4,1.9,1.4,2013-04-21,1201,Aqua,MODIS,63,6.2,287.6,17.3,D,0
52.7431,15.1962,334.5,1.1,1,2013-04-21,1201,Aqua,MODIS,89,6.2,284.5,36.5,D,0
52.745,15.2117,308.5,1.1,1,2013-04-21,1201,Aqua,MODIS,67,6.2,282.7,7.3,D,0
54.3507,21.8874,305.8,2,1.4,2013-04-21,1201,Aqua,MODIS,62,6.2,288.9,17.8,D,0
54.3814,21.1644,320.6,1.8,1.3,2013-04-21,1201,Aqua,MODIS,80,6.2,291,42.9,D,0
54.3771,21.1702,316.3,1.8,1.3,2013-04-21,1201,Aqua,MODIS,77,6.2,290.8,31.6,D,0
54.406,20.5397,307.6,1.7,1.3,2013-04-21,1201,Aqua,MODIS,40,6.2,289.4,14.1,D,0
51.6892,15.9741,301.5,1.1,1,2013-04-21,1201,Aqua,MODIS,28,6.2,283.4,4.1,D,2
54.363,21.885,301.9,2,1.4,2013-04-21,1201,Aqua,MODIS,25,6.2,289.4,10.6,D,0
54.3479,21.6447,313.7,1.9,1.4,2013-04-21,1201,Aqua,MODIS,74,6.2,288.3,31.1,D,0
54.4079,20.5667,307.1,1.7,1.3,2013-04-21,1201,Aqua,MODIS,40,6.2,289.4,12.7,D,0
54.4092,20.5466,310.6,1.7,1.3,2013-04-21,1201,Aqua,MODIS,70,6.2,289.7,20.1,D,0
52.9324,14.4243,300.4,1,1,2013-04-21,1201,Aqua,MODIS,31,6.2,283.1,3.8,D,0
54.3413,21.7358,302.2,1.9,1.4,2013-04-21,1201,Aqua,MODIS,51,6.2,287.9,12.2,D,0
51.1186,17.4669,303.5,1.2,1.1,2013-04-21,1201,Aqua,MODIS,48,6.2,289.3,5.5,D,0
52.9739,15.1868,301.3,1.1,1,2013-04-21,1201,Aqua,MODIS,35,6.2,287.6,3.5,D,0
54.4845,16.9698,305.7,1.2,1.1,2013-04-21,1202,Aqua,MODIS,62,6.2,293.5,5.4,D,0
51.6901,15.9774,302.9,1.2,1.1,2013-04-22,0133,Aqua,MODIS,52,6.2,276.8,13.1,N,2
53.7774,22.2513,302.4,1.5,1.2,2013-04-22,0918,Terra,MODIS,52,6.2,288.9,6.6,D,0
54.3936,20.7826,324.7,1.7,1.3,2013-04-22,0918,Terra,MODIS,83,6.2,290.3,47.8,D,0
54.3916,20.8094,316,1.7,1.3,2013-04-22,0918,Terra,MODIS,76,6.2,289.8,28.9,D,0
54.3596,21.6588,301.3,1.6,1.2,2013-04-22,0918,Terra,MODIS,43,6.2,289.8,6.3,D,0
54.3617,21.6343,309.4,1.6,1.2,2013-04-22,0918,Terra,MODIS,65,6.2,290.3,16.2,D,0
50.3335,19.2953,315.4,1.8,1.3,2013-04-22,0919,Terra,MODIS,74,6.2,298.1,22.1,D,2
54.3714,21.5072,302.9,3.6,1.8,2013-04-22,1056,Terra,MODIS,54,6.2,290,30.4,D,0
54.3642,21.5058,303,3.6,1.8,2013-04-22,1056,Terra,MODIS,54,6.2,289.9,29.6,D,0
50.6151,21.7898,308.8,1.4,1.2,2013-04-22,1105,Aqua,MODIS,55,6.2,298.1,7.1,D,0
50.7132,23.5134,306.2,1.2,1.1,2013-04-22,1105,Aqua,MODIS,55,6.2,293.7,5.1,D,0
49.6631,21.6152,308.1,1.5,1.2,2013-04-22,1105,Aqua,MODIS,62,6.2,297.5,7.3,D,0
54.3267,21.5556,304.2,1.2,1.1,2013-04-22,1106,Aqua,MODIS,43,6.2,291,5.2,D,0
54.3591,21.3783,315.8,1.2,1.1,2013-04-22,1106,Aqua,MODIS,76,6.2,291.9,16.5,D,0
54.3542,22.1527,305.9,1.1,1.1,2013-04-22,1106,Aqua,MODIS,38,6.2,290.2,5.2,D,0
54.3722,21.5046,330.6,1.2,1.1,2013-04-22,1106,Aqua,MODIS,87,6.2,292.1,33.6,D,0
54.3629,21.5097,324,1.2,1.1,2013-04-22,1106,Aqua,MODIS,83,6.2,292.3,24.7,D,0
53.8267,20.6912,304.4,1.3,1.1,2013-04-22,1106,Aqua,MODIS,54,6.2,292.8,6.8,D,0
54.3661,21.5269,306.6,1.2,1.1,2013-04-22,1106,Aqua,MODIS,60,6.2,291.1,6.5,D,0
54.1674,17.9872,302.9,1.6,1.2,2013-04-22,1106,Aqua,MODIS,45,6.2,291.6,7.5,D,0
54.3728,21.0556,302.1,1.2,1.1,2013-04-22,1106,Aqua,MODIS,47,6.2,290.3,4.4,D,0
54.3694,21.0379,303.9,1.2,1.1,2013-04-22,1106,Aqua,MODIS,56,6.2,289.5,6.2,D,0
54.3797,20.8079,304.3,1.2,1.1,2013-04-22,1106,Aqua,MODIS,11,6.2,291.4,5.6,D,0
54.0219,21.8871,302.9,1.2,1.1,2013-04-22,1106,Aqua,MODIS,51,6.2,288.2,4.7,D,0
51.6922,15.9771,306.1,1.1,1.1,2013-04-22,2030,Terra,MODIS,67,6.2,280.5,13.1,N,2
50.3397,19.2965,311.7,1.3,1.1,2013-04-23,0038,Aqua,MODIS,83,6.2,279.5,22.3,N,2
52.586,19.6866,303,1,1,2013-04-23,1001,Terra,MODIS,34,6.2,284.6,3.6,D,0
54.4088,20.4345,307.9,1,1,2013-04-23,1001,Terra,MODIS,32,6.2,292.1,6.1,D,0
50.7467,21.8126,320,1.2,1.1,2013-04-23,1002,Terra,MODIS,67,6.2,296.3,18.2,D,0
50.7448,19.0249,314.7,1,1,2013-04-23,1002,Terra,MODIS,73,6.2,295,9.4,D,0
51.3151,22.0355,308.6,1.2,1.1,2013-04-23,1002,Terra,MODIS,58,6.2,295.1,5.9,D,0
49.7106,21.7274,311.6,1.3,1.1,2013-04-23,1002,Terra,MODIS,63,6.2,298,6.9,D,0
50.3338,19.2951,314.4,1.1,1,2013-04-23,1002,Terra,MODIS,69,6.2,299.9,7.4,D,2
51.3156,22.0292,308.1,1.2,1.1,2013-04-23,1002,Terra,MODIS,55,6.2,295,5.2,D,0
50.2552,20.7414,310.2,1.2,1.1,2013-04-23,1002,Terra,MODIS,44,6.2,296.4,5.2,D,0
50.1197,19.6007,318.7,1.1,1,2013-04-23,1148,Aqua,MODIS,75,6.2,299.7,12.6,D,0
51.2563,21.9015,310.5,1.3,1.1,2013-04-23,1148,Aqua,MODIS,66,6.2,295.4,8.2,D,0
51.1772,16.1855,304.4,1,1,2013-04-23,1148,Aqua,MODIS,38,6.2,285.9,4.4,D,0
51.407,21.1854,305.7,1.2,1.1,2013-04-23,1148,Aqua,MODIS,56,6.2,283.7,7.2,D,0
54.3442,22.0297,313.8,1.5,1.2,2013-04-23,1149,Aqua,MODIS,52,6.2,287.2,18.9,D,0
54.3492,21.6595,312.1,1.4,1.2,2013-04-23,1149,Aqua,MODIS,44,6.2,287.8,14.3,D,0
53.3235,14.9971,306.5,1.6,1.2,2013-04-24,1044,Terra,MODIS,46,6.2,288.7,9.7,D,0
54.2689,18.5365,306.1,2,1.4,2013-04-24,1054,Aqua,MODIS,55,6.2,289.7,14.5,D,0
54.3736,21.6892,306.6,1.5,1.2,2013-04-24,1054,Aqua,MODIS,64,6.2,289.8,11.6,D,0
54.3816,21.0526,315.3,1.6,1.2,2013-04-24,1054,Aqua,MODIS,76,6.2,287.8,24.1,D,0
54.3819,21.0479,313.2,1.6,1.2,2013-04-24,1054,Aqua,MODIS,73,6.2,288.1,22.1,D,0
54.3525,21.3001,300.1,1.5,1.2,2013-04-24,1054,Aqua,MODIS,29,6.2,287.2,5.8,D,0
50.6798,19.1724,315.3,1,1,2013-04-25,0950,Terra,MODIS,72,6.2,293.2,10.1,D,0
50.5157,18.5444,312.5,1,1,2013-04-25,0950,Terra,MODIS,67,6.2,293.4,8,D,0
51.6858,15.9869,312.6,1.1,1.1,2013-04-25,1136,Aqua,MODIS,49,6.2,296.7,8.4,D,2
51.683,15.9712,319.1,1.1,1.1,2013-04-25,1136,Aqua,MODIS,72,6.2,299.2,15.2,D,2
50.9463,21.2693,314.3,1,1,2013-04-25,1136,Aqua,MODIS,57,6.2,292.7,8,D,0
53.8299,20.117,311.6,1,1,2013-04-25,1137,Aqua,MODIS,56,6.2,290,8.8,D,0
50.0529,20.0127,311.7,3.4,1.7,2013-04-26,0855,Terra,MODIS,62,6.2,297.5,30.2,D,0
54.3801,21.4658,328.3,2,1.4,2013-04-26,1042,Aqua,MODIS,85,6.2,291.9,66.3,D,0
54.1398,19.4009,312.1,2.5,1.5,2013-04-26,1220,Aqua,MODIS,62,6.2,294.3,26.1,D,0
51.199,22.5572,326.8,1,1,2013-04-27,0937,Terra,MODIS,76,6.2,298.1,18.4,D,0
51.197,22.5713,313.2,1,1,2013-04-27,0937,Terra,MODIS,52,6.2,297.2,5,D,0
54.3538,21.8831,304.6,1.3,1.2,2013-04-29,0924,Terra,MODIS,59,6.2,286.4,9.7,D,0
54.3638,21.7794,313.4,1.4,1.2,2013-04-29,0924,Terra,MODIS,74,6.2,285.4,18.1,D,0
54.3621,21.9813,306.6,1.3,1.1,2013-05-01,1100,Aqua,MODIS,62,6.2,290.6,8.1,D,0
53.5123,18.8086,307.9,1.8,1.3,2013-05-01,1100,Aqua,MODIS,57,6.2,295.7,11,D,0
54.1858,19.3763,315.9,1,1,2013-05-04,1131,Aqua,MODIS,73,6.2,294.4,10.6,D,0
51.1802,16.1225,302.4,1.1,1,2013-05-05,0102,Aqua,MODIS,48,6.2,274.9,10,N,0
51.6852,15.9857,307.7,1.2,1.1,2013-05-05,1026,Terra,MODIS,58,6.2,282.7,13.5,D,2
51.6882,15.9801,301.7,1.6,1.3,2013-05-06,0145,Aqua,MODIS,44,6.2,279.4,17.7,N,2
51.6858,15.9862,300.2,1.6,1.3,2013-05-06,0145,Aqua,MODIS,22,6.2,279.5,15,N,2
50.3886,23.0908,304.2,1,1,2013-05-06,0931,Terra,MODIS,45,6.2,289.4,3.7,D,0
50.5535,23.969,309,1.2,1.1,2013-05-08,0919,Terra,MODIS,37,6.2,296.3,5.7,D,0
51.6827,15.9932,312.5,2.8,1.6,2013-05-08,0919,Terra,MODIS,68,6.2,293.8,36.1,D,2
50.0651,20.0804,314.6,1.7,1.3,2013-05-08,1105,Aqua,MODIS,51,6.2,300,15.6,D,0
