latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
51.1438,17.0809,303.4,1.8,1.3,2008-03-30,1111,Aqua,MODIS,56,6.2,290.3,11.1,D,0
54.3753,21.4657,314.6,1.2,1.1,2008-03-31,1006,Terra,MODIS,75,6.2,287.9,17.2,D,0
54.3721,21.4828,320.2,1.2,1.1,2008-03-31,1006,Terra,MODIS,80,6.2,287.7,23.2,D,0
52.0678,21.2615,302.8,1.3,1.1,2008-03-31,1007,Terra,MODIS,54,6.2,288.8,7.3,D,0
51.3334,19.1022,308.7,1.1,1.1,2008-03-31,1007,Terra,MODIS,67,6.2,289.3,9.9,D,0
50.3376,19.2857,305.9,1.2,1.1,2008-03-31,1007,Terra,MODIS,62,6.2,293.4,6.5,D,0
50.5381,23.8256,301,1.8,1.3,2008-03-31,1007,Terra,MODIS,36,6.2,281.2,10.5,D,0
50.0706,20.09,307,1.3,1.1,2008-03-31,1008,Terra,MODIS,51,6.2,290.9,8.6,D,0
50.0699,20.0953,303.6,1.3,1.1,2008-03-31,1008,Terra,MODIS,43,6.2,290.4,5.5,D,0
50.0731,20.0784,304,1.3,1.1,2008-03-31,1008,Terra,MODIS,45,6.2,290.7,5.8,D,0
50.2915,18.7186,304.7,1.1,1.1,2008-03-31,1008,Terra,MODIS,60,6.2,293.8,4.7,D,0
50.3748,18.892,305.5,1.1,1.1,2008-03-31,1008,Terra,MODIS,56,6.2,292.5,6.7,D,0
50.5333,17.9788,304.5,1.1,1,2008-03-31,1008,Terra,MODIS,51,6.2,291.9,5.7,D,0
50.4103,16.4379,303.1,1,1,2008-03-31,1008,Terra,MODIS,50,6.2,290.1,5.6,D,0
51.0176,15.0491,303.9,1,1,2008-03-31,1008,Terra,MODIS,57,6.2,290.6,5,D,0
50.3402,19.9752,304.5,1.2,1.1,2008-03-31,1153,Aqua,MODIS,59,6.2,290.8,5.9,D,0
50.0677,20.0812,305.8,1.2,1.1,2008-03-31,1153,Aqua,MODIS,54,6.2,294.2,6.5,D,0
50.0056,19.4104,303.5,1.2,1.1,2008-03-31,1153,Aqua,MODIS,48,6.2,290.9,5.5,D,0
50.3394,19.295,305.6,1.2,1.1,2008-03-31,1153,Aqua,MODIS,56,6.2,293.4,5.5,D,2
50.5521,17.1482,304.6,1,1,2008-03-31,1153,Aqua,MODIS,56,6.2,293.1,3.7,D,0
52.0893,21.0881,304,1.4,1.2,2008-03-31,1153,Aqua,MODIS,58,6.2,290.4,8.6,D,0
50.3377,19.2787,308,1.2,1.1,2008-03-31,1153,Aqua,MODIS,66,6.2,295,7.6,D,0
52.0661,21.0721,301.3,1.4,1.2,2008-03-31,1153,Aqua,MODIS,36,6.2,288.8,6.3,D,0
51.3068,17.1309,301.9,1.1,1,2008-03-31,1153,Aqua,MODIS,50,6.2,290.8,3.8,D,0
52.0721,21.2654,300.8,1.5,1.2,2008-03-31,1153,Aqua,MODIS,30,6.2,289.7,7.1,D,0
50.4101,18.1453,307,1.1,1,2008-03-31,1153,Aqua,MODIS,52,6.2,295.6,5.1,D,2
51.6823,15.9748,312.4,1,1,2008-03-31,1153,Aqua,MODIS,68,6.2,298,8.5,D,2
53.6843,19.9524,300.9,1.4,1.2,2008-03-31,1154,Aqua,MODIS,37,6.2,288.8,6.5,D,0
54.3943,20.5411,301.1,1.5,1.2,2008-03-31,1154,Aqua,MODIS,45,6.2,287.8,7.7,D,0
54.3923,20.5184,317.2,1.5,1.2,2008-03-31,1154,Aqua,MODIS,77,6.2,288.7,27.6,D,0
54.5691,18.4185,301.7,1.2,1.1,2008-03-31,1154,Aqua,MODIS,47,6.2,290.3,5.3,D,0
52.1418,18.7058,307.3,2.8,1.6,2008-04-01,1050,Terra,MODIS,65,6.2,288.9,34.2,D,0
52.1285,18.6962,305.7,2.8,1.6,2008-04-01,1050,Terra,MODIS,60,6.2,289.3,29.2,D,0
52.1521,18.6679,302.2,2.8,1.6,2008-04-01,1050,Terra,MODIS,43,6.2,288.5,20.2,D,0
50.34,19.2928,307.1,2.1,1.4,2008-04-01,1058,Aqua,MODIS,65,6.2,285.7,21.7,D,2
50.3281,19.2998,304.1,2.1,1.4,2008-04-01,1058,Aqua,MODIS,47,6.2,285.5,15.3,D,2
50.3278,19.2957,306.9,2.1,1.4,2008-04-01,1058,Aqua,MODIS,38,6.2,285.4,19.7,D,2
50.3333,19.2645,304,2.1,1.4,2008-04-01,1058,Aqua,MODIS,58,6.2,286.4,16.3,D,0
50.3398,19.2888,309,2.1,1.4,2008-04-01,1058,Aqua,MODIS,55,6.2,285.8,24.4,D,0
52.1312,18.667,301.7,2,1.4,2008-04-01,1059,Aqua,MODIS,49,6.2,290.1,11.6,D,0
52.129,18.672,302,2,1.4,2008-04-01,1059,Aqua,MODIS,50,6.2,290.1,11.8,D,0
54.3583,21.4566,316.4,1.3,1.1,2008-04-01,1059,Aqua,MODIS,77,6.2,290.1,21.9,D,0
54.3594,22.0248,300.6,1,1,2008-04-04,1129,Aqua,MODIS,35,6.2,285.5,4.4,D,0
50.5917,17.6524,310.4,1.5,1.2,2008-04-05,1026,Terra,MODIS,36,6.2,282,20.7,D,0
50.3416,19.3392,301.5,1.1,1,2008-04-07,0049,Aqua,MODIS,42,6.2,275,10.5,N,0
50.4827,16.9219,305.1,1,1,2008-04-09,1002,Terra,MODIS,59,6.2,290.1,5.5,D,0
50.6424,17.9408,306.5,1,1,2008-04-09,1147,Aqua,MODIS,48,6.2,289.8,5.3,D,0
51.6877,15.9714,309.9,1.2,1.1,2008-04-11,2100,Terra,MODIS,79,6.2,277.7,17.6,N,0
51.6908,15.9928,300.3,1.6,1.3,2008-04-13,0937,Terra,MODIS,28,6.2,289,8,D,2
50.3373,19.2848,306.5,1.2,1.1,2008-04-13,2048,Terra,MODIS,68,6.2,274.9,15.1,N,2
51.6861,15.9746,305.4,1,1,2008-04-13,2048,Terra,MODIS,64,6.2,277.8,11.3,N,2
51.9247,18.0795,303.4,1.3,1.1,2008-04-14,1020,Terra,MODIS,56,6.2,291.1,5.1,D,0
50.7867,16.001,315.2,1.1,1.1,2008-04-14,1020,Terra,MODIS,75,6.2,292.2,15.1,D,0
50.0705,20.0803,308.1,1.4,1.2,2008-04-15,1110,Aqua,MODIS,55,6.2,289.7,10.7,D,0
51.1829,16.1086,301.2,1,1,2008-04-15,2036,Terra,MODIS,39,6.2,275.6,8.8,N,0
50.3371,19.2949,325.7,1,1,2008-04-18,0956,Terra,MODIS,84,6.2,287,23.2,D,2
50.3392,19.281,307,1,1,2008-04-18,0956,Terra,MODIS,61,6.2,288.9,6.5,D,0
50.4175,18.1397,301.4,1,1,2008-04-18,0956,Terra,MODIS,38,6.2,281.7,3.6,D,2
50.3394,19.3397,301.1,1,1,2008-04-18,0956,Terra,MODIS,29,6.2,285,3.7,D,0
50.4169,18.1399,308.7,1,1,2008-04-18,1141,Aqua,MODIS,61,6.2,291.1,8.5,D,2
51.6927,15.9659,300.2,1.2,1.1,2008-04-21,1026,Terra,MODIS,15,6.2,287.4,4.1,D,0
53.2874,15.1607,300.1,1.3,1.1,2008-04-21,1212,Aqua,MODIS,16,6.2,289,4.9,D,0
52.9786,17.3504,300,1.1,1,2008-04-23,1013,Terra,MODIS,12,6.2,289.5,3.2,D,0
53.7444,21.9805,308.9,1.4,1.2,2008-04-23,1013,Terra,MODIS,68,6.2,292.7,13.4,D,0
52.8638,16.3344,300,1,1,2008-04-23,1013,Terra,MODIS,9,6.2,288.9,2.8,D,0
53.1188,15.2323,301.1,1,1,2008-04-23,1013,Terra,MODIS,42,6.2,290.9,3.4,D,0
52.4401,15.5796,300.9,1,1,2008-04-23,1014,Terra,MODIS,26,6.2,289.1,2,D,0
51.988,16.6939,303.4,1,1,2008-04-23,1014,Terra,MODIS,0,6.2,291.5,4.4,D,0
52.9673,16.1235,303.1,1.1,1.1,2008-04-23,1200,Aqua,MODIS,52,6.2,288.5,4.5,D,0
53.0676,15.0329,301.1,1.1,1,2008-04-23,1200,Aqua,MODIS,34,6.2,289.9,3,D,0
50.335,19.2998,302.7,1.8,1.3,2008-04-24,0131,Aqua,MODIS,51,6.2,271,23.6,N,2
51.1729,16.1019,302.2,2.4,1.5,2008-04-24,1104,Aqua,MODIS,31,6.2,291,11.3,D,0
52.5846,19.6932,306.5,1,1,2008-04-25,1001,Terra,MODIS,22,6.2,293,4.1,D,0
51.8622,20.3483,304.1,1.1,1,2008-04-25,1001,Terra,MODIS,41,6.2,292.6,3.8,D,0
54.3893,20.6013,303.1,1,1,2008-04-25,1001,Terra,MODIS,55,6.2,286.9,4.9,D,0
52.587,19.6784,308.3,1,1,2008-04-25,1001,Terra,MODIS,60,6.2,292.9,5.5,D,0
50.4187,18.1514,308.8,1,1,2008-04-25,1002,Terra,MODIS,63,6.2,296,6.7,D,2
50.5301,17.9781,305.7,1,1,2008-04-25,1002,Terra,MODIS,60,6.2,294,5.1,D,0
50.352,19.0791,306.1,1.1,1,2008-04-25,1002,Terra,MODIS,51,6.2,296,3.6,D,0
50.3327,19.2937,316.2,1.1,1,2008-04-25,1002,Terra,MODIS,75,6.2,298.7,11.3,D,2
50.1348,18.8572,300.9,1,1,2008-04-25,1002,Terra,MODIS,29,6.2,290.7,1.6,D,0
50.4209,18.1374,309.3,1,1,2008-04-25,1002,Terra,MODIS,58,6.2,297.2,7.2,D,0
50.3352,19.2792,312.2,1.1,1,2008-04-25,1002,Terra,MODIS,64,6.2,300.6,7.8,D,2
50.9484,19.3463,304.7,1.1,1,2008-04-25,1147,Aqua,MODIS,55,6.2,293.6,4.1,D,0
50.3326,19.2942,324.6,1.1,1,2008-04-25,1147,Aqua,MODIS,71,6.2,299.8,18.9,D,2
50.3308,19.2795,323.5,1.1,1,2008-04-25,1147,Aqua,MODIS,76,6.2,302.2,17.4,D,2
50.286,19.2847,318.2,1.1,1,2008-04-25,1147,Aqua,MODIS,76,6.2,296.8,13.3,D,0
50.0692,20.0791,310.8,1.1,1,2008-04-25,1147,Aqua,MODIS,45,6.2,299.5,7,D,0
54.3889,20.5906,302.8,1.3,1.1,2008-04-25,1148,Aqua,MODIS,49,6.2,285.6,6.4,D,0
51.681,15.983,305,1.9,1.3,2008-04-26,1044,Terra,MODIS,57,6.2,288.3,13.8,D,2
50.9787,21.4811,309.3,1.9,1.3,2008-04-26,1052,Aqua,MODIS,61,6.2,294.3,18.6,D,0
50.9728,21.4554,312.4,1.9,1.3,2008-04-26,1052,Aqua,MODIS,72,6.2,292.5,24.6,D,0
50.0387,18.4896,310,1,1,2008-04-27,0950,Terra,MODIS,59,6.2,298.2,6.9,D,0
50.4169,18.1459,308.2,1,1,2008-04-27,0950,Terra,MODIS,61,6.2,296.8,6,D,2
50.5314,17.9765,307.9,1,1,2008-04-27,0950,Terra,MODIS,60,6.2,295.5,6,D,0
52.4877,14.755,303.4,1.2,1.1,2008-04-27,1135,Aqua,MODIS,52,6.2,290.2,4.6,D,0
53.2551,20.3132,305.3,1,1,2008-04-27,1135,Aqua,MODIS,0,6.2,291.4,4.8,D,0
50.3388,19.2947,305.8,1.6,1.2,2008-04-27,2100,Terra,MODIS,66,6.2,280.3,20.5,N,2
50.3373,19.2931,305.4,1.1,1,2008-04-28,0107,Aqua,MODIS,64,6.2,280.2,12.2,N,2
54.1705,15.5172,304,1.2,1.1,2008-04-28,1031,Terra,MODIS,0,6.2,285.5,6.5,D,0
51.1784,16.1221,309.6,1.5,1.2,2008-04-28,1032,Terra,MODIS,69,6.2,294.9,12.8,D,0
51.6879,15.967,311.4,1.4,1.2,2008-04-28,1032,Terra,MODIS,67,6.2,297.2,14.2,D,0
51.6839,15.9863,318.1,1.4,1.2,2008-04-28,1032,Terra,MODIS,78,6.2,297.4,22.9,D,2
50.4133,18.5879,301.4,2,1.4,2008-04-28,1032,Terra,MODIS,35,6.2,289.6,6.6,D,0
51.6844,15.9816,302.3,1,1,2008-04-29,2048,Terra,MODIS,48,6.2,270.8,9.5,N,2
52.5944,15.0881,307.4,1,1,2008-05-02,1007,Terra,MODIS,52,6.2,293.1,6.2,D,0
52.5964,15.0733,304.6,1,1,2008-05-02,1007,Terra,MODIS,44,6.2,292.7,4.6,D,0
50.3278,18.6184,319.9,1.1,1.1,2008-05-02,1008,Terra,MODIS,76,6.2,294.3,17.4,D,0
50.325,18.6337,320.9,1.1,1.1,2008-05-02,1008,Terra,MODIS,80,6.2,293.4,18.4,D,0
50.3215,18.6256,312.1,1.1,1.1,2008-05-02,1008,Terra,MODIS,32,6.2,295.2,9.8,D,0
51.1816,16.1178,309.2,1,1,2008-05-02,1008,Terra,MODIS,61,6.2,296.2,6.5,D,0
50.3386,19.2991,310.9,1.2,1.1,2008-05-02,1008,Terra,MODIS,36,6.2,296.5,8.3,D,2
51.6944,15.9834,301.8,2.3,1.5,2008-05-04,0030,Aqua,MODIS,44,6.2,276.4,32.1,N,2
51.6881,15.9772,304.6,1.1,1,2008-05-04,0955,Terra,MODIS,31,6.2,280,9,D,2
50.713,18.2837,300.7,1.1,1,2008-05-06,1129,Aqua,MODIS,18,6.2,289.9,3.5,D,0
51.6851,15.9794,313.5,1.3,1.1,2008-05-06,1129,Aqua,MODIS,63,6.2,299.9,12.1,D,2
50.5701,18.7868,309.8,1.7,1.3,2008-05-07,1026,Terra,MODIS,69,6.2,289.8,20.7,D,0
52.0597,20.8582,300.2,1.9,1.3,2008-05-07,1026,Terra,MODIS,23,6.2,287.5,5.3,D,0
51.6843,15.98,310.5,1.2,1.1,2008-05-07,1026,Terra,MODIS,70,6.2,294.4,12.1,D,2
53.4687,17.3013,303.2,1.3,1.1,2008-05-07,1026,Terra,MODIS,15,6.2,290.5,3.3,D,0
51.687,15.9817,307.3,1,1,2008-05-08,2042,Terra,MODIS,71,6.2,283.6,11.2,N,2
53.7842,16.9258,304.6,1,1,2008-05-09,1013,Terra,MODIS,32,6.2,292.5,4,D,0
53.3644,15.8088,305.2,1.1,1,2008-05-09,1200,Aqua,MODIS,29,6.2,293.7,4.2,D,0
51.6862,15.9867,311.6,1.2,1.1,2008-05-10,0131,Aqua,MODIS,83,6.2,279.9,20.5,N,2
51.6857,15.976,312.7,1.1,1.1,2008-05-10,2030,Terra,MODIS,85,6.2,283.6,18,N,2
50.3374,19.2969,306.5,1.3,1.1,2008-05-11,0037,Aqua,MODIS,68,6.2,279.1,17.3,N,2
50.0627,20.1257,312.6,1.1,1.1,2008-05-11,1002,Terra,MODIS,51,6.2,295.5,9.6,D,0
51.1759,16.1156,304.5,1,1,2008-05-12,0119,Aqua,MODIS,61,6.2,280.7,10.4,N,0
51.6792,15.9919,306,3.9,1.8,2008-05-12,0906,Terra,MODIS,49,6.2,293.8,33.5,D,2
50.0634,20.122,315.8,1,1,2008-05-13,0950,Terra,MODIS,60,6.2,298.4,9.9,D,0
50.4164,18.1477,311.8,1,1,2008-05-13,0950,Terra,MODIS,63,6.2,299,7.5,D,2
50.0695,20.081,318.5,1,1,2008-05-13,0950,Terra,MODIS,71,6.2,298.3,13.3,D,0
50.531,17.9788,308.5,1,1,2008-05-13,0950,Terra,MODIS,55,6.2,294.9,6.2,D,0
50.3338,19.2898,323.5,1,1,2008-05-13,0950,Terra,MODIS,81,6.2,299.3,15.9,D,2
51.6852,15.9858,313.6,1.1,1.1,2008-05-13,1135,Aqua,MODIS,30,6.2,298.9,10.8,D,2
51.6824,15.9701,313.7,1.1,1.1,2008-05-13,1135,Aqua,MODIS,26,6.2,297.8,11.3,D,2
50.7954,19.1731,304.4,1,1,2008-05-13,1135,Aqua,MODIS,53,6.2,282,5.4,D,0
53.689,16.707,308.1,1,1,2008-05-13,1136,Aqua,MODIS,52,6.2,296.9,6.6,D,0
51.6856,15.9749,309.1,1.2,1.1,2008-05-13,2101,Terra,MODIS,77,6.2,282.3,16.6,N,2
50.3353,19.2968,316.1,1.2,1.1,2008-05-15,0937,Terra,MODIS,33,6.2,301.2,8.7,D,2
51.8095,18.1518,314.2,1.3,1.1,2008-05-15,0937,Terra,MODIS,52,6.2,300.4,10.1,D,0
50.4186,18.1405,318.6,1.3,1.1,2008-05-15,1123,Aqua,MODIS,75,6.2,301.8,16,D,2
50.4177,18.1342,317.5,1.3,1.1,2008-05-15,1123,Aqua,MODIS,55,6.2,303.1,14.5,D,2
54.3301,20.9878,304,1.1,1,2008-05-17,1111,Aqua,MODIS,42,6.2,288.3,4.5,D,0
51.6847,15.9844,301.8,1,1,2008-05-17,2036,Terra,MODIS,45,6.2,276,8.4,N,2
50.3357,19.297,306.6,1.1,1,2008-05-24,2042,Terra,MODIS,68,6.2,281,11.7,N,2
50.3338,19.2823,310.9,1.1,1,2008-05-24,2042,Terra,MODIS,81,6.2,282,15,N,2
51.6876,15.9731,310,1,1,2008-05-24,2042,Terra,MODIS,79,6.2,282.7,13,N,0
50.0732,20.0843,311.9,1,1,2008-05-25,0049,Aqua,MODIS,84,6.2,281,15,N,0
51.6882,15.9859,312.5,1.2,1.1,2008-05-26,0132,Aqua,MODIS,85,6.2,280,21.5,N,2
50.3383,19.2975,307.9,1.3,1.1,2008-05-27,0037,Aqua,MODIS,73,6.2,283.2,16.6,N,2
51.6888,15.9827,332.5,1,1,2008-05-27,1002,Terra,MODIS,82,6.2,299.5,29.2,D,2
50.3353,19.2923,315.7,1.1,1,2008-05-27,1002,Terra,MODIS,36,6.2,300.4,7.7,D,2
50.6181,19.8299,316,1.1,1,2008-05-27,1002,Terra,MODIS,72,6.2,294.3,11.9,D,0
50.3362,19.3421,310.2,1.1,1,2008-05-27,1147,Aqua,MODIS,49,6.2,296,4.3,D,0
50.3391,19.3053,319.4,1.3,1.1,2008-05-28,0120,Aqua,MODIS,99,6.2,282.5,31.2,N,2
50.3426,19.2873,317.3,1.3,1.1,2008-05-28,0120,Aqua,MODIS,95,6.2,281.6,28.1,N,0
51.6933,15.9726,305.5,1,1,2008-05-28,0120,Aqua,MODIS,64,6.2,278,10.4,N,0
53.4828,16.4539,314.2,1.8,1.3,2008-05-28,1044,Terra,MODIS,70,6.2,300,24.5,D,0
53.4784,16.4564,316.8,1.8,1.3,2008-05-28,1044,Terra,MODIS,77,6.2,300.4,28.2,D,0
53.4718,16.4478,306.8,2.6,1.6,2008-05-28,1053,Aqua,MODIS,48,6.2,296.4,25.8,D,0
51.9395,15.4418,312.6,2.1,1.4,2008-05-28,1231,Aqua,MODIS,72,6.2,287.9,26.3,D,0
51.9377,15.4111,305.5,2.1,1.4,2008-05-28,1231,Aqua,MODIS,50,6.2,289.1,11.5,D,0
50.3403,19.3004,304.4,1.8,1.3,2008-05-29,0025,Aqua,MODIS,60,6.2,280.1,23,N,2
50.3357,19.2867,314.9,1,1,2008-05-29,0950,Terra,MODIS,57,6.2,303.3,9,D,2
52.4456,16.9649,308.3,1,1,2008-05-29,1136,Aqua,MODIS,54,6.2,294.2,3.7,D,0
51.6838,15.9824,301.6,1.1,1.1,2008-05-29,1136,Aqua,MODIS,21,6.2,275.6,5.9,D,2
50.3365,19.2896,305.9,1.6,1.2,2008-05-29,2100,Terra,MODIS,66,6.2,285.6,17.6,N,2
50.3425,19.2952,324.2,1.1,1,2008-05-30,0108,Aqua,MODIS,100,6.2,285,27.3,N,2
