latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
50.3354,19.2938,303,1,1,2010-02-28,1137,Aqua,MODIS,55,6.2,279.3,8.1,D,2
50.0711,20.0812,313.6,1,1,2010-02-28,1137,Aqua,MODIS,64,6.2,283.1,15,D,0
51.6883,15.9844,319.2,1.1,1,2010-03-07,0955,Terra,MODIS,75,6.2,278.1,23.9,D,2
51.6801,15.9775,302.9,1.3,1.1,2010-03-09,1132,Aqua,MODIS,51,6.2,280.9,11.8,D,2
51.6814,15.9761,312.1,1.2,1.1,2010-03-19,1208,Aqua,MODIS,68,6.2,290.3,14.1,D,2
51.4561,15.5041,303.3,1.1,1.1,2010-03-19,1208,Aqua,MODIS,56,6.2,289.7,6.2,D,0
50.6498,23.3814,302,1.3,1.1,2010-03-23,0955,Terra,MODIS,50,6.2,287.2,7.8,D,0
51.1351,22.1799,307.1,1.1,1.1,2010-03-23,0955,Terra,MODIS,65,6.2,284.9,11,D,0
50.2561,17.8247,305.7,1,1,2010-03-23,0956,Terra,MODIS,62,6.2,283.4,7.1,D,0
50.3361,19.281,302.2,1,1,2010-03-23,0956,Terra,MODIS,51,6.2,289.1,4.8,D,2
50.2581,17.8109,306.7,1,1,2010-03-23,0956,Terra,MODIS,64,6.2,283.5,7.7,D,0
50.3339,19.2948,309.9,1,1,2010-03-23,0956,Terra,MODIS,69,6.2,287.8,9.6,D,2
50.415,18.139,304.7,1,1,2010-03-23,0956,Terra,MODIS,52,6.2,287.5,6.2,D,0
49.9696,19.6211,301.5,1,1,2010-03-23,1143,Aqua,MODIS,47,6.2,283.2,5.1,D,0
50.0479,19.5898,313.3,1,1,2010-03-23,1143,Aqua,MODIS,74,6.2,285.3,12.7,D,0
50.7959,19.1703,306.9,1,1,2010-03-23,1143,Aqua,MODIS,64,6.2,290.5,5.9,D,0
51.1852,16.3517,301.9,1,1,2010-03-23,1143,Aqua,MODIS,50,6.2,288.1,4.6,D,0
