latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
51.6917,15.9668,302.5,1.4,1.2,2007-03-25,1032,Terra,MODIS,46,6.2,289.1,9.6,D,0
50.9433,14.8929,301.9,1.4,1.2,2007-03-25,1218,Aqua,MODIS,49,6.2,288.3,8.2,D,0
49.7104,21.7406,302.6,2.9,1.6,2007-03-25,1218,Aqua,MODIS,53,6.2,287.8,24.4,D,0
51.6871,15.9659,302,1.6,1.2,2007-03-25,1219,Aqua,MODIS,47,6.2,289.3,10.1,D,2
51.6857,15.9608,300.2,1.6,1.2,2007-03-25,1219,Aqua,MODIS,22,6.2,289.8,7.6,D,0
51.8908,21.2249,316.9,2.9,1.6,2007-03-25,1219,Aqua,MODIS,58,6.2,287,71.3,D,0
51.8927,21.2162,316.2,2.9,1.6,2007-03-25,1219,Aqua,MODIS,58,6.2,287.2,64.5,D,0
50.8361,21.8767,304.1,1,1,2007-03-26,0937,Terra,MODIS,58,6.2,286.6,6.7,D,0
50.5602,21.7956,306.1,1,1,2007-03-26,0937,Terra,MODIS,63,6.2,285.8,7.3,D,0
52.9395,14.4357,302.5,2,1.4,2007-03-26,0937,Terra,MODIS,52,6.2,285.6,16.9,D,0
50.3442,19.3412,303.9,1.1,1.1,2007-03-26,0937,Terra,MODIS,57,6.2,286.4,7.8,D,0
50.072,20.0835,305.6,1.1,1,2007-03-26,0938,Terra,MODIS,58,6.2,287.5,8,D,2
51.6835,15.9732,308,1.4,1.2,2007-03-26,1123,Aqua,MODIS,63,6.2,289.7,14.5,D,2
51.6867,15.9667,301.6,1.4,1.2,2007-03-26,1123,Aqua,MODIS,43,6.2,289.7,8.2,D,2
50.733,21.6059,308.9,1,1,2007-03-26,1123,Aqua,MODIS,68,6.2,285.4,9.2,D,0
50.0704,20.0852,306,1.1,1,2007-03-26,1123,Aqua,MODIS,55,6.2,288.3,8.3,D,2
50.4184,18.1344,305.3,1.3,1.1,2007-03-26,1123,Aqua,MODIS,53,6.2,289.2,9.9,D,0
50.1958,19.4186,305,1.2,1.1,2007-03-26,1123,Aqua,MODIS,60,6.2,287.8,8.9,D,0
50.0103,20.8934,304.1,1.1,1,2007-03-26,1123,Aqua,MODIS,58,6.2,286.3,6.6,D,0
50.5612,20.6083,303.6,1.1,1,2007-03-26,1123,Aqua,MODIS,57,6.2,288,6.4,D,0
50.3288,19.2796,311.7,1.2,1.1,2007-03-26,1123,Aqua,MODIS,68,6.2,289.5,13.3,D,2
50.3317,19.2954,317.7,1.2,1.1,2007-03-26,1123,Aqua,MODIS,68,6.2,288.5,19.2,D,2
50.5526,20.6033,303.6,1.1,1,2007-03-26,1123,Aqua,MODIS,43,6.2,287.2,5.8,D,0
50.5587,20.5937,307,1.1,1,2007-03-26,1123,Aqua,MODIS,65,6.2,287.5,8.6,D,0
54.3515,21.1672,302,1,1,2007-03-26,1124,Aqua,MODIS,50,6.2,289.4,4.1,D,0
54.4014,20.3785,300.1,1,1,2007-03-26,1124,Aqua,MODIS,28,6.2,288.6,3.9,D,0
54.3926,21.0623,311.4,1,1,2007-03-26,1124,Aqua,MODIS,71,6.2,290,9.9,D,0
50.0743,20.0918,301.9,1,1,2007-03-27,0055,Aqua,MODIS,45,6.2,272,10.1,N,2
54.3698,21.6072,307.4,1.5,1.2,2007-03-27,1019,Terra,MODIS,57,6.2,288.1,15,D,0
51.7779,17.9967,300.6,1.3,1.1,2007-03-27,1020,Terra,MODIS,22,6.2,286.5,4.4,D,0
50.0773,19.517,300.8,1.6,1.3,2007-03-27,1020,Terra,MODIS,42,6.2,287.9,8.4,D,0
51.1776,23.0391,300.8,2.2,1.4,2007-03-27,1020,Terra,MODIS,42,6.2,288.2,11.2,D,0
52.7506,15.1974,309.3,1,1,2007-03-27,1020,Terra,MODIS,68,6.2,290.3,9.2,D,0
50.161,23.1354,300.4,2.4,1.5,2007-03-27,1206,Aqua,MODIS,36,6.2,290,12.2,D,0
50.5278,17.9727,301.9,1.4,1.2,2007-03-27,1206,Aqua,MODIS,48,6.2,291.4,5.8,D,0
50.301,19.1068,309.8,1.5,1.2,2007-03-27,1206,Aqua,MODIS,69,6.2,292.5,12.7,D,0
50.9129,15.714,304.2,1.1,1.1,2007-03-27,1206,Aqua,MODIS,58,6.2,287.8,6.7,D,0
49.7102,21.7801,304.8,2,1.4,2007-03-27,1206,Aqua,MODIS,60,6.2,290.1,14.3,D,0
50.7148,21.795,308.7,2.1,1.4,2007-03-27,1206,Aqua,MODIS,59,6.2,291,19.9,D,0
50.3028,19.0995,306.8,1.5,1.2,2007-03-27,1206,Aqua,MODIS,64,6.2,292.5,9.8,D,0
50.9148,15.7304,301.5,1.1,1.1,2007-03-27,1206,Aqua,MODIS,41,6.2,289.3,4.7,D,0
51.6855,15.9806,302.5,1.2,1.1,2007-03-27,1206,Aqua,MODIS,39,6.2,291.9,5.3,D,2
53.0892,16.9992,302.7,1.4,1.2,2007-03-27,1207,Aqua,MODIS,53,6.2,290.1,8.1,D,0
51.6894,15.9795,313.1,1.4,1.2,2007-03-28,0138,Aqua,MODIS,86,6.2,273.5,28.6,N,2
53.7747,22.0669,304.1,1.3,1.1,2007-03-28,0924,Terra,MODIS,39,6.2,287.1,9.4,D,0
53.7767,22.0472,302,1.3,1.1,2007-03-28,0924,Terra,MODIS,28,6.2,288,7.3,D,0
53.75,21.8976,305.5,1.3,1.1,2007-03-28,0924,Terra,MODIS,61,6.2,289,10.2,D,0
53.7737,22.0531,311.3,1.3,1.1,2007-03-28,0924,Terra,MODIS,71,6.2,288.9,16.3,D,0
51.6849,15.9988,300.1,3.1,1.7,2007-03-28,1103,Terra,MODIS,27,6.2,287.8,23.1,D,2
52.1312,20.9718,303.1,1.2,1.1,2007-03-28,1111,Aqua,MODIS,55,6.2,286.5,6.8,D,0
50.3029,19.2582,330.5,1.5,1.2,2007-03-28,1111,Aqua,MODIS,87,6.2,290.6,53,D,0
50.7716,19.1662,300.8,1.5,1.2,2007-03-28,1111,Aqua,MODIS,41,6.2,289.2,6.3,D,0
52.128,20.955,307,1.2,1.1,2007-03-28,1111,Aqua,MODIS,65,6.2,286.2,10.2,D,0
50.3324,19.2888,311.1,1.5,1.2,2007-03-28,1111,Aqua,MODIS,71,6.2,290.6,17.1,D,2
50.0688,20.0795,306,1.4,1.2,2007-03-28,1111,Aqua,MODIS,30,6.2,291.6,9.8,D,2
50.2985,19.2377,304.1,1.5,1.2,2007-03-28,1111,Aqua,MODIS,58,6.2,288.6,9.1,D,0
50.5072,21.6841,302.2,1.2,1.1,2007-03-28,1111,Aqua,MODIS,51,6.2,290,4.8,D,0
50.8864,21.5122,300.2,1.2,1.1,2007-03-28,1111,Aqua,MODIS,25,6.2,288.2,4.4,D,0
52.0188,23.1574,300.5,1.1,1,2007-03-28,1111,Aqua,MODIS,32,6.2,289.6,3.2,D,0
54.3466,22.1257,313.9,1,1,2007-03-28,1112,Aqua,MODIS,74,6.2,289.3,12.8,D,0
54.3491,22.1412,308.2,1,1,2007-03-28,1112,Aqua,MODIS,67,6.2,287.5,8.4,D,0
54.2785,16.2459,302.1,1.6,1.2,2007-03-28,1112,Aqua,MODIS,48,6.2,288.5,9.8,D,0
54.3442,22.2276,302.7,1,1,2007-03-28,1112,Aqua,MODIS,27,6.2,289.3,4.3,D,0
54.3468,22.2431,305.6,1,1,2007-03-28,1112,Aqua,MODIS,49,6.2,289.5,6.1,D,0
54.1894,19.3798,302.9,1,1,2007-03-29,1007,Terra,MODIS,54,6.2,288.3,5.7,D,0
50.5325,17.9786,302.7,1.1,1,2007-03-29,1008,Terra,MODIS,53,6.2,287.3,6.1,D,0
49.968,23.0729,316.6,1.7,1.3,2007-03-29,1008,Terra,MODIS,77,6.2,286.9,32.5,D,0
49.9711,23.0689,315.8,1.7,1.3,2007-03-29,1008,Terra,MODIS,76,6.2,287.2,32.3,D,0
50.4194,18.1463,301.5,1.1,1,2007-03-29,1008,Terra,MODIS,44,6.2,290,4.8,D,0
51.6865,15.9744,305.7,1,1,2007-03-29,1008,Terra,MODIS,54,6.2,291.7,6.4,D,2
51.1405,23.0873,304.8,1.6,1.2,2007-03-29,1008,Terra,MODIS,60,6.2,287.4,12.9,D,0
50.802,19.1719,306.8,1.1,1.1,2007-03-29,1008,Terra,MODIS,64,6.2,288.7,8.1,D,0
49.4754,22.3238,301.3,1.6,1.3,2007-03-29,1008,Terra,MODIS,42,6.2,288.4,10,D,0
51.6844,15.9885,305.4,1,1,2007-03-29,1008,Terra,MODIS,53,6.2,291.5,6.1,D,2
54.1785,19.3637,300.4,4.5,2,2007-03-29,1017,Aqua,MODIS,36,6.2,285.5,46.9,D,0
49.8308,22.7761,305.5,1.6,1.2,2007-03-29,1153,Aqua,MODIS,61,6.2,286.5,12.6,D,0
49.8326,22.7987,302.1,1.6,1.3,2007-03-29,1153,Aqua,MODIS,51,6.2,286.9,8.4,D,0
49.8194,22.509,308,1.6,1.2,2007-03-29,1153,Aqua,MODIS,66,6.2,288.4,16.4,D,0
50.1529,20.4721,301.1,1.3,1.1,2007-03-29,1153,Aqua,MODIS,45,6.2,288.4,4.1,D,0
50.5344,17.9755,302.6,1.1,1,2007-03-29,1154,Aqua,MODIS,44,6.2,288.8,5.3,D,0
51.3295,22.1385,304.4,1.6,1.2,2007-03-29,1154,Aqua,MODIS,59,6.2,287.5,10.6,D,0
54.3556,18.6767,301.3,1.2,1.1,2007-03-29,1155,Aqua,MODIS,40,6.2,289.6,4.8,D,0
54.0301,19.5003,305.1,1.3,1.1,2007-03-29,1155,Aqua,MODIS,60,6.2,288.8,10,D,0
50.7449,21.8263,300.6,1.6,1.3,2007-03-30,0913,Terra,MODIS,0,6.2,287.3,5.7,D,0
50.2222,22.106,301.3,1.6,1.2,2007-03-30,0913,Terra,MODIS,31,6.2,288.8,7.7,D,0
52.7327,15.1834,304.6,1.9,1.4,2007-03-30,1050,Terra,MODIS,59,6.2,287.2,16.3,D,0
50.4712,22.2349,303.4,4.8,2,2007-03-30,1050,Terra,MODIS,56,6.2,286.6,61.9,D,0
52.7409,15.1819,300.4,1.9,1.4,2007-03-30,1050,Terra,MODIS,35,6.2,287.7,9.6,D,0
50.4722,22.2319,303.5,4.8,2,2007-03-30,1050,Terra,MODIS,56,6.2,286.5,62.6,D,0
50.0019,22.8443,302.3,1.5,1.2,2007-03-30,1058,Aqua,MODIS,52,6.2,291.2,6.4,D,0
50.4657,22.2119,320.2,1.5,1.2,2007-03-30,1058,Aqua,MODIS,80,6.2,289.8,33.9,D,0
50.4663,22.2069,316.5,1.5,1.2,2007-03-30,1058,Aqua,MODIS,77,6.2,289.1,25.7,D,0
50.7395,21.8095,303.4,1.6,1.2,2007-03-30,1059,Aqua,MODIS,49,6.2,290.3,7.7,D,0
54.3558,21.6752,307.5,1.3,1.1,2007-03-30,1059,Aqua,MODIS,65,6.2,288.3,11.9,D,0
53.7619,20.5655,300.8,1.5,1.2,2007-03-30,1059,Aqua,MODIS,36,6.2,287.3,7.1,D,0
50.5717,20.514,303,1.8,1.3,2007-03-30,1059,Aqua,MODIS,55,6.2,290,9.9,D,0
51.5878,21.7635,332.4,1.1,1,2007-03-31,0955,Terra,MODIS,83,6.2,289.3,35.8,D,0
54.364,21.1041,301.6,1,1,2007-03-31,0955,Terra,MODIS,48,6.2,289.3,4,D,0
52.2342,16.1817,306.1,1.1,1,2007-03-31,0955,Terra,MODIS,63,6.2,289,8,D,0
53.184,23.1007,305.2,1.1,1.1,2007-03-31,0955,Terra,MODIS,61,6.2,288.8,7.7,D,0
52.5845,19.6642,305.6,1,1,2007-03-31,0955,Terra,MODIS,62,6.2,289.6,6,D,0
51.2609,22.5411,302.2,1.1,1.1,2007-03-31,0955,Terra,MODIS,51,6.2,289.1,4.6,D,0
51.2638,22.5252,309.8,1.1,1.1,2007-03-31,0955,Terra,MODIS,69,6.2,289.1,10.6,D,0
54.3629,22.0465,302.2,1,1,2007-03-31,0955,Terra,MODIS,51,6.2,288.3,4.7,D,0
54.3604,22.0618,305.4,1,1,2007-03-31,0955,Terra,MODIS,61,6.2,288.6,6.6,D,0
51.5969,21.7675,304.1,1.1,1,2007-03-31,0955,Terra,MODIS,58,6.2,288.4,6.1,D,0
50.0907,22.7929,301.6,1.2,1.1,2007-03-31,0956,Terra,MODIS,47,6.2,290.9,5.3,D,0
50.34,19.3375,305.6,1,1,2007-03-31,0956,Terra,MODIS,62,6.2,290.6,6.3,D,0
49.9947,20.9696,300.8,1.1,1,2007-03-31,0956,Terra,MODIS,42,6.2,289.2,3.6,D,0
49.6725,21.3098,300.7,1.1,1.1,2007-03-31,0956,Terra,MODIS,37,6.2,288.4,4.5,D,0
50.569,24.0692,300.4,1.3,1.1,2007-03-31,0956,Terra,MODIS,36,6.2,288.2,4.8,D,0
51.1754,16.1126,314.2,1.1,1,2007-03-31,0956,Terra,MODIS,74,6.2,288.3,14.9,D,0
50.0843,19.5368,300.2,1,1,2007-03-31,0956,Terra,MODIS,31,6.2,287.6,3.8,D,0
50.5345,17.9802,305.4,1,1,2007-03-31,0956,Terra,MODIS,61,6.2,289.9,6.6,D,0
50.3376,19.2926,312.6,1,1,2007-03-31,0956,Terra,MODIS,73,6.2,291.3,10.6,D,2
51.686,15.9888,304.4,1.1,1,2007-03-31,0956,Terra,MODIS,54,6.2,290.6,6.3,D,2
50.3037,20.4265,302.2,1,1,2007-03-31,0956,Terra,MODIS,48,6.2,288.8,3.8,D,0
50.0865,19.523,304.3,1,1,2007-03-31,0956,Terra,MODIS,59,6.2,287.8,6.2,D,0
50.0848,20.1686,304.5,1,1,2007-03-31,0956,Terra,MODIS,59,6.2,288.6,5.2,D,0
50.0697,20.0873,305.8,1,1,2007-03-31,0956,Terra,MODIS,50,6.2,290.9,5.8,D,2
51.6879,15.9732,302.5,1.1,1,2007-03-31,0956,Terra,MODIS,45,6.2,291.1,5.4,D,0
50.4171,18.1505,301.8,1,1,2007-03-31,0956,Terra,MODIS,46,6.2,290.8,4.2,D,0
51.1808,16.1202,315.7,1.1,1,2007-03-31,0956,Terra,MODIS,76,6.2,289.4,15,D,0
50.0118,21.9066,300.3,1.2,1.1,2007-03-31,0956,Terra,MODIS,34,6.2,287.2,4.5,D,0
49.6624,22.0474,300.8,1.1,1.1,2007-03-31,1141,Aqua,MODIS,42,6.2,289.5,3.6,D,0
49.9411,21.9029,301.8,1.1,1.1,2007-03-31,1141,Aqua,MODIS,49,6.2,288.9,4.8,D,0
49.9819,19.7415,319.3,1,1,2007-03-31,1141,Aqua,MODIS,79,6.2,289.6,16.3,D,0
50.7388,18.986,301.4,1,1,2007-03-31,1141,Aqua,MODIS,44,6.2,290.4,3.7,D,0
50.5284,17.9716,304.4,1,1,2007-03-31,1141,Aqua,MODIS,54,6.2,292.8,5.1,D,0
50.3058,18.9332,304.1,1,1,2007-03-31,1141,Aqua,MODIS,58,6.2,291.9,3.9,D,0
50.0854,20.1696,305,1,1,2007-03-31,1141,Aqua,MODIS,60,6.2,290.5,4.5,D,0
51.1921,20.7585,301.8,1.1,1,2007-03-31,1141,Aqua,MODIS,44,6.2,289.3,5.2,D,0
50.3644,22.4012,329.3,1.2,1.1,2007-03-31,1141,Aqua,MODIS,86,6.2,293.7,33.3,D,0
50.2441,19.0921,315.8,1,1,2007-03-31,1141,Aqua,MODIS,76,6.2,292.4,12.4,D,0
50.3041,19.2532,302.3,1,1,2007-03-31,1141,Aqua,MODIS,51,6.2,291,3.5,D,0
50.3662,22.4175,314.4,1.2,1.1,2007-03-31,1141,Aqua,MODIS,75,6.2,292.7,14.1,D,0
49.7256,21.1175,301.5,1.1,1,2007-03-31,1141,Aqua,MODIS,47,6.2,290,3.9,D,0
50.2239,21.5119,324.2,1.1,1,2007-03-31,1141,Aqua,MODIS,83,6.2,293.7,24.6,D,0
50.2257,21.5272,315.4,1.1,1,2007-03-31,1141,Aqua,MODIS,76,6.2,291.5,15.1,D,0
49.6818,22.4785,303.6,1.2,1.1,2007-03-31,1141,Aqua,MODIS,56,6.2,288.7,6.7,D,0
50.0199,20.0944,308.3,1,1,2007-03-31,1141,Aqua,MODIS,67,6.2,290.5,7.2,D,0
50.018,20.0803,331.4,1,1,2007-03-31,1141,Aqua,MODIS,87,6.2,291,30.3,D,0
50.3364,19.2858,307.9,1,1,2007-03-31,1141,Aqua,MODIS,66,6.2,293.1,6.4,D,2
50.7407,19,300.6,1,1,2007-03-31,1141,Aqua,MODIS,35,6.2,289.6,3.3,D,0
50.0474,20.0934,310.2,1,1,2007-03-31,1141,Aqua,MODIS,53,6.2,291,8.6,D,0
50.0493,20.1075,307.9,1,1,2007-03-31,1141,Aqua,MODIS,58,6.2,290.8,6.9,D,0
50.7321,20.5286,304.3,1.1,1,2007-03-31,1141,Aqua,MODIS,59,6.2,291.9,4.5,D,0
50.8689,19.7409,300.9,1,1,2007-03-31,1141,Aqua,MODIS,39,6.2,290.1,3.3,D,0
50.306,19.2671,306.1,1,1,2007-03-31,1141,Aqua,MODIS,63,6.2,291.7,5.6,D,0
50.6548,20.6518,303.3,1.1,1,2007-03-31,1141,Aqua,MODIS,51,6.2,292.2,5.1,D,0
50.0257,19.7202,301.2,1,1,2007-03-31,1141,Aqua,MODIS,45,6.2,288.4,3.9,D,0
52.0701,20.8926,303.9,1.1,1,2007-03-31,1142,Aqua,MODIS,57,6.2,292.3,5.4,D,0
54.1801,19.2815,303.7,1.1,1,2007-03-31,1142,Aqua,MODIS,53,6.2,291.2,5,D,0
52.9715,15.5449,305.6,1,1,2007-03-31,1142,Aqua,MODIS,58,6.2,289.1,6,D,0
51.9679,16.5351,302.9,1,1,2007-03-31,1142,Aqua,MODIS,54,6.2,289.1,5,D,0
51.9157,16.2642,311.2,1,1,2007-03-31,1142,Aqua,MODIS,62,6.2,289.5,11,D,0
51.6814,15.9714,318.6,1,1,2007-03-31,1142,Aqua,MODIS,79,6.2,294.3,16.3,D,2
51.7716,18.1539,300.7,1,1,2007-03-31,1142,Aqua,MODIS,40,6.2,288.8,3,D,0
54.4216,16.523,303.6,1,1,2007-03-31,1142,Aqua,MODIS,57,6.2,290.4,4.9,D,0
54.4238,16.538,301.3,1,1,2007-03-31,1142,Aqua,MODIS,46,6.2,290.7,3.7,D,0
51.2273,16.9374,305.6,1,1,2007-03-31,1142,Aqua,MODIS,62,6.2,290.1,6.2,D,0
51.1803,16.1108,310.6,1,1,2007-03-31,1142,Aqua,MODIS,70,6.2,293.3,9.9,D,0
53.1772,23.0955,300.8,1.3,1.2,2007-03-31,1142,Aqua,MODIS,41,6.2,287.4,5.2,D,0
51.3191,17.0447,300.3,1,1,2007-03-31,1142,Aqua,MODIS,33,6.2,287.5,3.1,D,0
51.6838,15.986,320.8,1,1,2007-03-31,1142,Aqua,MODIS,80,6.2,292.7,18.3,D,2
54.355,21.0974,301,1.2,1.1,2007-03-31,1142,Aqua,MODIS,35,6.2,288,4.3,D,0
54.4075,20.4438,301.3,1.1,1.1,2007-03-31,1142,Aqua,MODIS,46,6.2,289.8,4.5,D,0
51.2567,20.6844,318.2,1.1,1,2007-03-31,1142,Aqua,MODIS,74,6.2,288.2,17.8,D,0
50.3406,19.2889,302.1,3.1,1.7,2007-04-01,0901,Terra,MODIS,48,6.2,289.7,23,D,2
54.4024,20.6295,306.2,2.1,1.4,2007-04-01,1037,Terra,MODIS,63,6.2,288.3,21.8,D,0
50.724,21.7797,301.3,3.2,1.7,2007-04-01,1038,Terra,MODIS,46,6.2,288.6,18.2,D,0
50.7014,21.808,301.8,3.3,1.7,2007-04-01,1038,Terra,MODIS,36,6.2,288.4,18,D,0
