"249190560","JAB£ONKA","2024","01","03",4.2,"",.0,"8",1.0,"",8.0,""
"249190560","JAB£ONKA","2024","01","04",4.7,"",.0,"8",1.7,"",8.0,""
"249190560","JAB£ONKA","2024","01","05",1.3,"",.0,"8",1.3,"",3.3,""
"249190560","JAB£ONKA","2024","01","06",1.5,"",.0,"8",1.0,"",8.0,""
"249190560","JAB£ONKA","2024","01","07",-4.6,"",.0,"8",4.0,"",8.0,""
"249190560","JAB£ONKA","2024","01","08",-11.2,"",.0,"8",3.0,"",4.7,""
"249190560","JAB£ONKA","2024","01","09",-18.6,"",.0,"8",.7,"",.3,""
"249190560","JAB£ONKA","2024","01","10",-15.9,"",.0,"8",.0,"",3.3,""
"249190560","JAB£ONKA","2024","01","11",-10.3,"",.0,"8",1.0,"",5.0,""
"249190560","JAB£ONKA","2024","01","12",-6.1,"",.0,"8",1.3,"",5.7,""
"249190560","JAB£ONKA","2024","01","13",-4.3,"",.0,"8",1.3,"",8.0,""
"249190560","JAB£ONKA","2024","01","14",-3.3,"",.0,"8",1.7,"",8.0,""
"249190560","JAB£ONKA","2024","01","15",-2.9,"",.0,"8",2.3,"",7.7,""
"249190560","JAB£ONKA","2024","01","16",-3.4,"",.0,"8",1.3,"",7.7,""
"249190560","JAB£ONKA","2024","01","17",-8.6,"",.0,"8",.7,"",5.0,""
"249190560","JAB£ONKA","2024","01","18",1.9,"",.0,"8",.3,"",8.0,""
"249190560","JAB£ONKA","2024","01","19",-4.2,"",.0,"8",.0,"8",7.3,""
"249190560","JAB£ONKA","2024","01","20",-4.7,"",.0,"8",1.7,"",1.3,""
"249190560","JAB£ONKA","2024","01","21",-2.4,"",.0,"8",.7,"",5.0,""
"249190560","JAB£ONKA","2024","01","22",-.8,"",.0,"8",1.7,"",4.3,""
"249190560","JAB£ONKA","2024","01","23",.5,"",.0,"8",1.3,"",8.0,""
"249190560","JAB£ONKA","2024","01","24",.6,"",.0,"8",2.0,"",8.0,""
"249190560","JAB£ONKA","2024","01","25",3.0,"",.0,"8",3.0,"",8.0,""
"249190560","JAB£ONKA","2024","01","26",1.5,"",.0,"8",1.3,"",7.0,""
"249190560","JAB£ONKA","2024","01","27",.7,"",.0,"8",3.0,"",8.0,""
"249190560","JAB£ONKA","2024","01","28",-.4,"",.0,"8",.3,"",8.0,""
"249190560","JAB£ONKA","2024","01","29",-5.0,"",.0,"8",.7,"",2.7,""
"249190560","JAB£ONKA","2024","01","30",-5.9,"",.0,"8",1.0,"",.7,""
"249190560","JAB£ONKA","2024","01","31",-1.3,"",.0,"8",.7,"",7.0,""
"249190670","POLANA CHOCHO£OWSKA","2024","01","01",1.3,"",.0,"8",.7,"",8.0,""
"249190670","POLANA CHOCHO£OWSKA","2024","01","02",-.2,"",.0,"8",1.7,"",7.3,""
"249190670","POLANA CHOCHO£OWSKA","2024","01","03",2.5,"",.0,"8",1.0,"",8.0,""
"249190670","POLANA CHOCHO£OWSKA","2024","01","04",1.9,"",.0,"8",1.0,"",8.0,""
"249190670","POLANA CHOCHO£OWSKA","2024","01","05",1.0,"",.0,"8",.7,"",4.3,""
"249190670","POLANA CHOCHO£OWSKA","2024","01","06",2.2,"",.0,"8",.3,"",7.3,""
"249190670","POLANA CHOCHO£OWSKA","2024","01","07",-6.0,"",.0,"8",1.0,"",8.0,""
"249190670","POLANA CHOCHO£OWSKA","2024","01","08",-12.2,"",.0,"8",.0,"",4.0,""
"249190670","POLANA CHOCHO£OWSKA","2024","01","09",-11.5,"",.0,"8",.0,"8",.3,""
"249190670","POLANA CHOCHO£OWSKA","2024","01","10",-6.1,"",.0,"8",.0,"",.0,""
"249190670","POLANA CHOCHO£OWSKA","2024","01","11",-5.5,"",.0,"8",.0,"",4.7,""
"249190670","POLANA CHOCHO£OWSKA","2024","01","12",-9.5,"",.0,"8",.0,"",6.7,""
"249190670","POLANA CHOCHO£OWSKA","2024","01","13",-7.6,"",.0,"8",.3,"",4.7,""
"249190670","POLANA CHOCHO£OWSKA","2024","01","14",-6.3,"",.0,"8",1.3,"",8.0,""
"249190670","POLANA CHOCHO£OWSKA","2024","01","15",-4.7,"",.0,"8",1.7,"",7.3,""
"249190670","POLANA CHOCHO£OWSKA","2024","01","16",-6.7,"",.0,"8",1.0,"",7.7,""
"249190670","POLANA CHOCHO£OWSKA","2024","01","17",-2.8,"",.0,"8",3.0,"",6.3,""
"249190670","POLANA CHOCHO£OWSKA","2024","01","18",4.1,"",.0,"8",1.0,"",7.7,""
"249190670","POLANA CHOCHO£OWSKA","2024","01","19",-5.8,"",.0,"8",.7,"",8.0,""
"249190670","POLANA CHOCHO£OWSKA","2024","01","20",-7.1,"",.0,"8",.3,"",.7,""
"249190670","POLANA CHOCHO£OWSKA","2024","01","21",-4.3,"",.0,"8",.0,"",3.3,""
"249190670","POLANA CHOCHO£OWSKA","2024","01","22",3.0,"",.0,"8",2.7,"",5.0,""
"249190670","POLANA CHOCHO£OWSKA","2024","01","23",.8,"",.0,"8",1.0,"",8.0,""
"249190670","POLANA CHOCHO£OWSKA","2024","01","24",.6,"",.0,"8",2.3,"",7.7,""
"249190670","POLANA CHOCHO£OWSKA","2024","01","25",.2,"",.0,"8",1.7,"",8.0,""
"249190670","POLANA CHOCHO£OWSKA","2024","01","26",-.9,"",.0,"8",.7,"",7.0,""
"249190670","POLANA CHOCHO£OWSKA","2024","01","27",-1.9,"",.0,"8",2.7,"",8.0,""
"249190670","POLANA CHOCHO£OWSKA","2024","01","28",-3.3,"",.0,"8",.3,"",3.0,""
"249190670","POLANA CHOCHO£OWSKA","2024","01","29",-2.1,"",.0,"8",.0,"",.0,""
"249190670","POLANA CHOCHO£OWSKA","2024","01","30",1.4,"",.0,"8",.3,"",.0,""
"249190670","POLANA CHOCHO£OWSKA","2024","01","31",1.4,"",.0,"8",.3,"",4.3,""
"249190890","RADZIECHOWY","2024","01","01",4.8,"",90.0,"",2.7,"",8.0,""
"249190890","RADZIECHOWY","2024","01","02",4.2,"",76.5,"",4.0,"",6.0,""
"249190890","RADZIECHOWY","2024","01","03",6.3,"",83.8,"",4.0,"",8.0,""
"249190890","RADZIECHOWY","2024","01","04",6.5,"",81.5,"",3.3,"",8.0,""
"249190890","RADZIECHOWY","2024","01","05",3.1,"",83.0,"",1.7,"",7.3,""
"249190890","RADZIECHOWY","2024","01","06",3.6,"",97.8,"",1.3,"",8.0,""
"249190890","RADZIECHOWY","2024","01","07",-3.4,"",92.5,"",3.3,"",8.0,""
"249190890","RADZIECHOWY","2024","01","08",-9.9,"",86.8,"",2.3,"",7.0,""
"249190890","RADZIECHOWY","2024","01","09",-16.8,"",73.5,"",.7,"",4.7,""
"249190890","RADZIECHOWY","2024","01","10",-13.0,"",88.3,"",.3,"",5.3,""
"249190890","RADZIECHOWY","2024","01","11",-9.1,"",80.3,"",1.3,"",7.3,""
"249190890","RADZIECHOWY","2024","01","12",-4.0,"",86.0,"",1.3,"",4.7,""
"249190890","RADZIECHOWY","2024","01","13",-2.8,"",86.8,"",3.3,"",8.0,""
"249190890","RADZIECHOWY","2024","01","14",-2.1,"",88.0,"",4.3,"",7.7,""
"249190890","RADZIECHOWY","2024","01","15",-1.1,"",78.5,"",3.3,"",6.3,""
"249190890","RADZIECHOWY","2024","01","16",-1.1,"",82.0,"",3.0,"",6.0,""
"249190890","RADZIECHOWY","2024","01","17",-5.1,"",76.0,"",3.0,"",5.7,""
"249190890","RADZIECHOWY","2024","01","18",3.7,"",94.3,"",3.3,"",8.0,""
"249190890","RADZIECHOWY","2024","01","19",-2.9,"",84.8,"",2.0,"",8.0,""
"249190890","RADZIECHOWY","2024","01","20",-2.7,"",67.8,"",4.3,"",.0,""
"249190890","RADZIECHOWY","2024","01","21",.2,"",74.5,"",1.7,"",5.7,""
"249190890","RADZIECHOWY","2024","01","22",2.7,"",68.3,"",6.7,"",5.7,""
"249190890","RADZIECHOWY","2024","01","23",1.5,"",77.3,"",4.0,"",6.7,""
"249190890","RADZIECHOWY","2024","01","24",5.0,"",82.3,"",6.0,"",8.0,""
"249190890","RADZIECHOWY","2024","01","25",5.0,"",72.3,"",5.0,"",8.0,""
"249190890","RADZIECHOWY","2024","01","26",3.1,"",84.8,"",3.0,"",7.0,""
"249190890","RADZIECHOWY","2024","01","27",2.8,"",73.5,"",4.0,"",8.0,""
"249190890","RADZIECHOWY","2024","01","28",1.5,"",88.0,"",1.3,"",6.3,""
"249190890","RADZIECHOWY","2024","01","29",.4,"",75.3,"",2.3,"",.0,""
"249190890","RADZIECHOWY","2024","01","30",3.7,"",64.0,"",3.3,"",.0,""
"249190890","RADZIECHOWY","2024","01","31",2.3,"",78.5,"",3.0,"",7.7,""
"249200020","£AZY","2024","01","01",3.8,"",.0,"8",2.7,"",8.0,""
"249200020","£AZY","2024","01","02",4.8,"",.0,"8",3.0,"",7.7,""
"249200020","£AZY","2024","01","03",7.6,"",.0,"8",3.3,"",7.7,""
"249200020","£AZY","2024","01","04",7.1,"",.0,"8",4.0,"",8.0,""
"249200020","£AZY","2024","01","05",1.8,"",.0,"8",1.0,"",5.7,""
"249200020","£AZY","2024","01","06",.7,"",.0,"8",1.0,"",8.0,""
"249200020","£AZY","2024","01","07",-4.6,"",.0,"8",3.7,"",8.0,""
